서비스관리번호|유효시작일시|유효종료일시|작업조직 ID|작업업체명|작업업체 ID|관리서비스조직상태코드|
7231378616|20170701003350|20170717084639|7000002066|인천서구Home센터|1003002251|20|
7246581843|20170701003320|20170717084646|7000002039|강남Home센터|1003002224|20|
7246581845|20170701003320|20170717084703|7000002039|강남Home센터|1003002224|20|
7225117740|20170701014300|20170717084830|7000002031|광주서부Home센터|1003002216|20|
7245527581|20170701014300|20170717084831|7000002032|광주북부Home센터|1003002217|20|
7247288994|20170701002055|20170717084836|7000002017|경북북부Home센터|1003002202|20|
7235548995|20170701014300|20170717084847|7000002032|광주북부Home센터|1003002217|20|
7210636130|20170701003350|20170717084847|7000002066|인천서구Home센터|1003002251|20|
7116792593|20170701002055|20170717084853|7000002017|경북북부Home센터|1003002202|20|
7103810809|20170701012615|20170717085009|7000002079|충남남부Home센터(논산)|1003002264|20|
7272578287|20161208111059|20170717084858|EP02920000|경기 문산RO|0002002631|20|
7136661293|20170701014300|20170717084906|7000002032|광주북부Home센터|1003002217|20|
7120404355|20170701003320|20170717084914|7000002039|강남Home센터|1003002224|20|
7246769894|20170701014300|20170717084925|7000002030|광주광산Home센터|1003002215|20|
7272578286|20161208110553|20170717084927|EP02920000|경기 문산RO|0002002631|20|
7237865770|20170701003320|20170717084929|7000002039|강남Home센터|1003002224|20|
7130980102|20170701014300|20170717084936|7000002032|광주북부Home센터|1003002217|20|
7131836885|20170701014300|20170717084953|7000002032|광주북부Home센터|1003002217|20|
7246769895|20170701014300|20170717084959|7000002030|광주광산Home센터|1003002215|20|
7121376798|20170701014300|20170717085008|7000002032|광주북부Home센터|1003002217|20|
7271656845|20170701002055|20170717085112|7000002015|경남김해Home센터|1003002200|20|
7215403875|20150902175632|20170717085133|EP02920000|경기 문산RO|0002002631|20|
7246769893|20170701014300|20170717085029|7000002030|광주광산Home센터|1003002215|20|
7137849023|20170701012615|20170717085032|7000002079|충남남부Home센터(논산)|1003002264|20|
7247167770|20170701014300|20170717085037|7000002032|광주북부Home센터|1003002217|20|
7212170227|20170701002055|20170717085047|7000002015|경남김해Home센터|1003002200|20|
7229219156|20170701014300|20170717085054|7000002030|광주광산Home센터|1003002215|20|
7229219158|20170701014300|20170717085119|7000002030|광주광산Home센터|1003002215|20|
7264199162|20170701014300|20170717085123|7000002036|광주남부Home센터|1003002221|10|
7264199162|20170717085123|99991231235959|7000002032|광주북부Home센터|1003002217|10|
7271656844|20170701002055|20170717085133|7000002015|경남김해Home센터|1003002200|20|
7247283621|20170701014300|20170717085335|7000002035|전남서부Home센터|1003002220|20|
7257457900|20170701012615|20170717085139|7000002079|충남남부Home센터(논산)|1003002264|20|
7247458195|20170701014300|20170717085140|7000002035|전남서부Home센터|1003002220|20|
7233544729|20170701014300|20170717085151|7000002035|전남서부Home센터|1003002220|20|
7230676240|20150902173114|20170717085158|EP02920000|경기 문산RO|0002002631|20|
7227303675|20170701014300|20170717085213|7000002035|전남서부Home센터|1003002220|20|
7223127303|20170701002055|20170717085223|7000002015|경남김해Home센터|1003002200|20|
7234396569|20130802120619|20170717085253|EP02500000|SKNS_PIUN_서부(기업프리밴)|0002002552|20|
7134420816|20170701002055|20170717085318|7000002016|경남중부Home센터|1003002201|20|
7246230465|20140605102325|20170717085321|EP02920000|경기 문산RO|0002002631|20|
7211471542|20170701014300|20170717085322|7000002035|전남서부Home센터|1003002220|20|
7222134999|20170701003320|20170717085536|7000002039|강남Home센터|1003002224|20|
7268285009|20170701014300|20170717085355|7000002035|전남서부Home센터|1003002220|20|
7233479494|20170701014300|20170717085410|7000002035|전남서부Home센터|1003002220|20|
7222134998|20170701003320|20170717085423|7000002039|강남Home센터|1003002224|20|
7238652998|20170701011307|20170717085441|7000002048|고양Home센터|1003002233|20|
7244793551|20170701002055|20170717085502|7000002017|경북북부Home센터|1003002202|20|
7238652996|20170701011307|20170717085512|7000002048|고양Home센터|1003002233|20|
7237337985|20170701010001|20170717085529|7000002045|금천광명Home센터|1003002230|20|
7272020119|20170701002055|20170717085531|7000002015|경남김해Home센터|1003002200|20|
7246230466|20140605102044|20170717085534|EP02920000|경기 문산RO|0002002631|20|
7190335330|20170701010001|20170717085535|7000002045|금천광명Home센터|1003002230|20|
7130372535|20170701012306|20170717085614|7000002054|노원Home센터|1003002239|20|
7131476380|20170701010001|20170717085544|7000002045|금천광명Home센터|1003002230|20|
7109034346|20170701012306|20170717085546|7000002054|노원Home센터|1003002239|20|
7222135197|20170701003320|20170717085546|7000002039|강남Home센터|1003002224|20|
7235920940|20170701011104|20170717085556|7000002076|대전남부Home센터|1003002261|20|
7234217640|20170701011045|20170717085559|7000002024|대구남부/구미Home센터|1003002209|20|
7243634438|20170701010001|20170717085559|7000002045|금천광명Home센터|1003002230|20|
7272020120|20170701002055|20170717085600|7000002015|경남김해Home센터|1003002200|20|
7100670884|20170701012306|20170717085600|7000002054|노원Home센터|1003002239|20|
7238486646|20170701010001|20170717085610|7000002045|금천광명Home센터|1003002230|20|
7234217641|20170701011045|20170717085614|7000002024|대구남부/구미Home센터|1003002209|20|
7214825257|20170701012306|20170717085704|7000002054|노원Home센터|1003002239|20|
7137255364|20170701003320|20170717085616|7000002040|시흥Home센터|1003002225|20|
7232306799|20170701011104|20170717085617|7000002076|대전남부Home센터|1003002261|20|
7267870683|20170701003350|20170717085622|7000002064|부천부평Home센터|1003002249|20|
7230866168|20170701010001|20170717085624|7000002045|금천광명Home센터|1003002230|20|
7246230464|20140605101845|20170717085627|EP02920000|경기 문산RO|0002002631|20|
7234217639|20170701011045|20170717085629|7000002024|대구남부/구미Home센터|1003002209|20|
7235763667|20170701011104|20170717085631|7000002076|대전남부Home센터|1003002261|20|
7190283589|20170701012306|20170717085650|7000002054|노원Home센터|1003002239|20|
7267870682|20170701003350|20170717085650|7000002064|부천부평Home센터|1003002249|20|
7117895808|20170701011104|20170717085704|7000002076|대전남부Home센터|1003002261|20|
7278801976|20170717085819|99991231235959|7000002047|관악Home센터|1003002232|10|
7278010871|20170717085706|99991231235959|1000198418|제주Home고객센터(1)|1003001458|10|
7259796184|20170701003350|20170717085707|7000002066|인천서구Home센터|1003002251|20|
7271187830|20170701014300|20170717085714|7000002030|광주광산Home센터|1003002215|20|
7238481940|20170701003350|20170717085716|7000002066|인천서구Home센터|1003002251|20|
7212663810|20170701002055|20170717085727|7000002015|경남김해Home센터|1003002200|20|
7278536572|20170710132324|20170717085729|7000002332|강서기업센터|1003002337|20|
7233948909|20170701014300|20170717085743|7000002030|광주광산Home센터|1003002215|20|
7233948907|20170701014300|20170717085815|7000002030|광주광산Home센터|1003002215|20|
7278853223|20170717085813|99991231235959|7000002013|부산사하Home센터|1003002198|10|
7278527468|20170717085814|99991231235959|7000002059|용인Home센터|1003002244|10|
7231667393|20170701003350|20170717085925|7000002066|인천서구Home센터|1003002251|20|
7269669105|20170701011307|20170717085825|7000002048|고양Home센터|1003002233|20|
7278562358|20170710151844|20170717085837|7000002054|노원Home센터|1003002239|20|
7247452220|20170701012306|20170717085850|7000002054|노원Home센터|1003002239|20|
7247537583|20170701003320|20170717085856|7000002039|강남Home센터|1003002224|20|
7135832422|20170701003350|20170717085902|7000002066|인천서구Home센터|1003002251|20|
7233036767|20170701002055|20170717085903|7000002015|경남김해Home센터|1003002200|20|
7278623092|20170711153813|20170717085909|7000002054|노원Home센터|1003002239|20|
7278864049|20170717085922|99991231235959|7000002064|부천부평Home센터|1003002249|10|
7137547080|20170701003350|20170717085923|7000002064|부천부평Home센터|1003002249|20|
7278839632|20170717085924|99991231235959|7000002065|인천남동Home센터|1003002250|10|
7278841650|20170717085932|99991231235959|7000002047|관악Home센터|1003002232|10|
7278721008|20170717090010|99991231235959|7000002059|용인Home센터|1003002244|10|
7212843173|20170701015741|20170717090014|7000002333|강동기업센터|1003002338|20|
7278790987|20170717085925|99991231235959|7000002042|안양Home센터|1003002227|10|
7278823494|20170717085927|99991231235959|7000002042|안양Home센터|1003002227|10|
7278764435|20170717085932|99991231235959|EP05350000|강서Home고객센터|0002004689|10|
7278468583|20170707174854|20170717085953|7000002066|인천서구Home센터|1003002251|20|
7278468584|20170707174845|20170717090001|7000002066|인천서구Home센터|1003002251|20|
7212843171|20170701015741|20170717090011|7000002333|강동기업센터|1003002338|20|
7212842780|20170701015741|20170717090012|7000002333|강동기업센터|1003002338|20|
7137881043|20170701005946|20170717090013|7000002018|대구수성Home센터|1003002203|20|
7247343265|20170701012306|20170717090102|7000002054|노원Home센터|1003002239|20|
7212842781|20170701015741|20170717090015|7000002333|강동기업센터|1003002338|20|
7212843172|20170701015741|20170717090017|7000002333|강동기업센터|1003002338|20|
7247164930|20170701003350|20170717090026|7000002066|인천서구Home센터|1003002251|20|
7224944639|20170701005946|20170717090028|7000002018|대구수성Home센터|1003002203|20|
7247072763|20170701012306|20170717090029|7000002054|노원Home센터|1003002239|20|
7247164931|20170701003350|20170717090035|7000002066|인천서구Home센터|1003002251|20|
7137547081|20170701003350|20170717090037|7000002064|부천부평Home센터|1003002249|20|
7246311416|20170701005946|20170717090053|7000002018|대구수성Home센터|1003002203|20|
7247539750|20170701005946|20170717090056|7000002018|대구수성Home센터|1003002203|20|
7247219181|20170701012306|20170717090057|7000002054|노원Home센터|1003002239|20|
7278778399|20170717090159|99991231235959|7000002035|전남서부Home센터|1003002220|10|
7278477772|20170717090159|99991231235959|7000002044|송파Home센터|1003002229|10|
7278517478|20170717090159|99991231235959|7000002067|인천남부Home센터|1003002252|10|
7278771172|20170717090200|99991231235959|7000002039|강남Home센터|1003002224|10|
7278707733|20170717090202|99991231235959|7000002042|안양Home센터|1003002227|10|
7278709704|20170717090202|99991231235959|7000002087|계양김포Home센터|1003002272|10|
7278862152|20170717090202|99991231235959|EP05350000|강서Home고객센터|0002004689|10|
7278813914|20170717090202|99991231235959|7000002041|강동하남Home센터|1003002226|10|
7220427237|20170701011045|20170717090205|7000002024|대구남부/구미Home센터|1003002209|20|
7246863365|20170701002055|20170717090105|7000002015|경남김해Home센터|1003002200|20|
7247424730|20170701005946|20170717090129|7000002018|대구수성Home센터|1003002203|20|
7246863363|20170701002055|20170717090137|7000002015|경남김해Home센터|1003002200|20|
7247183798|20170701010008|20170717090138|7000002069|청주Home센터|1003002254|20|
7278839196|20170717090141|99991231235959|7000002326|중부기업센터|1003002331|10|
7139787199|20170701011045|20170717090148|7000002024|대구남부/구미Home센터|1003002209|20|
7278854707|20170717090200|99991231235959|7000002066|인천서구Home센터|1003002251|10|
7222806453|20170701010008|20170717090208|7000002069|청주Home센터|1003002254|20|
7243391416|20170701002055|20170717090237|7000002015|경남김해Home센터|1003002200|20|
7137547131|20170701003350|20170717090206|7000002064|부천부평Home센터|1003002249|20|
7278660425|20170717090212|99991231235959|7000002039|강남Home센터|1003002224|10|
7227085485|20170701011045|20170717090220|7000002024|대구남부/구미Home센터|1003002209|20|
7258436029|20170701011045|20170717090236|7000002024|대구남부/구미Home센터|1003002209|20|
7278312184|20170717090242|99991231235959|EP05350000|강서Home고객센터|0002004689|10|
7278836690|20170717090310|99991231235959|7000002326|중부기업센터|1003002331|10|
7139787200|20170701011045|20170717090322|7000002024|대구남부/구미Home센터|1003002209|20|
7278836691|20170717090329|99991231235959|7000002326|중부기업센터|1003002331|10|
